"date";"value";"date2";"date3"
14884;7,64095714715073;2010-10-02;2010,75
14884;12;2010-10-02;2010,75
14884;4;2010-10-02;2010,75
14884;3;2010-10-02;2010,75
14884;11;2010-10-02;2010,75
14884;4;2010-10-02;2010,75
14885;6,19427103501985;2010-10-03;2010,75
14885;4,60277871053041;2010-10-03;2010,75
14885;5,07772491024072;2010-10-03;2010,75
14885;9,14713712108447;2010-10-03;2010,75
14885;6,80203589197672;2010-10-03;2010,75
14885;1;2010-10-03;2010,75
14885;8;2010-10-03;2010,75
14885;4;2010-10-03;2010,75
14885;6;2010-10-03;2010,75
14885;7;2010-10-03;2010,75
14886;4,94625039707843;2010-10-04;2010,75
14886;9,34715381216909;2010-10-04;2010,75
14886;2,49129785574216;2010-10-04;2010,75
14886;4,7805404504874;2010-10-04;2010,75
14886;5,45761671113895;2010-10-04;2010,75
14886;6;2010-10-04;2010,75
14886;2;2010-10-04;2010,75
14886;7;2010-10-04;2010,75
14886;9;2010-10-04;2010,75
14886;7;2010-10-04;2010,75
14887;4,21276726687994;2010-10-05;2010,75
14887;9,69252794401301;2010-10-05;2010,75
14887;8,62892297189116;2010-10-05;2010,75
14887;7,55801736267887;2010-10-05;2010,75
14887;5,28114532277273;2010-10-05;2010,75
14887;12;2010-10-05;2010,75
14887;11;2010-10-05;2010,75
14887;9;2010-10-05;2010,75
14887;0;2010-10-05;2010,75
14887;10;2010-10-05;2010,75
14888;6,29152401836939;2010-10-06;2010,75
14888;10,1159605824016;2010-10-06;2010,75
14888;6,91447253627612;2010-10-06;2010,75
14888;5,9336925514151;2010-10-06;2010,75
14888;8,28023234971248;2010-10-06;2010,75
14888;8;2010-10-06;2010,75
14888;3;2010-10-06;2010,75
14888;11;2010-10-06;2010,75
14888;8;2010-10-06;2010,75
14888;6;2010-10-06;2010,75
14889;2,24850716142602;2010-10-07;2010,75
14889;6,16481470247512;2010-10-07;2010,75
14889;4,73225541340658;2010-10-07;2010,75
14889;8,09776553252509;2010-10-07;2010,75
14889;8,13550697503895;2010-10-07;2010,75
14889;8;2010-10-07;2010,75
14889;9;2010-10-07;2010,75
14889;6;2010-10-07;2010,75
14889;2;2010-10-07;2010,75
14889;5;2010-10-07;2010,75
14890;13,2882447744948;2010-10-08;2010,75
14890;6,22412298764743;2010-10-08;2010,75
14890;14,3135142280744;2010-10-08;2010,75
14890;8,62026729755614;2010-10-08;2010,75
14890;13,1903050395018;2010-10-08;2010,75
14890;12;2010-10-08;2010,75
14890;11;2010-10-08;2010,75
14890;8;2010-10-08;2010,75
14890;2;2010-10-08;2010,75
14890;8;2010-10-08;2010,75
14891;4,75009697090189;2010-10-09;2010,75
14891;2,42788352885336;2010-10-09;2010,75
14891;4,90587295057119;2010-10-09;2010,75
14891;12,0237688204306;2010-10-09;2010,75
14891;5,97901634326641;2010-10-09;2010,75
14891;6;2010-10-09;2010,75
14891;8;2010-10-09;2010,75
14891;8;2010-10-09;2010,75
14891;10;2010-10-09;2010,75
14891;11;2010-10-09;2010,75
14892;7,45974627459268;2010-10-10;2010,75
14892;2,4505222449676;2010-10-10;2010,75
14892;4,03826563104082;2010-10-10;2010,75
14892;6,59199833389614;2010-10-10;2010,75
14892;4,81836685125457;2010-10-10;2010,75
14892;4;2010-10-10;2010,75
14892;5;2010-10-10;2010,75
14892;0;2010-10-10;2010,75
14892;10;2010-10-10;2010,75
14892;8;2010-10-10;2010,75
14893;14,7724322076929;2010-10-11;2010,75
14893;8,60101353198444;2010-10-11;2010,75
14893;9,54572831428307;2010-10-11;2010,75
14893;7,50906253491557;2010-10-11;2010,75
14893;5,17859087631562;2010-10-11;2010,75
14893;8;2010-10-11;2010,75
14893;5;2010-10-11;2010,75
14893;5;2010-10-11;2010,75
14893;8;2010-10-11;2010,75
14893;8;2010-10-11;2010,75
14894;3,77797221132716;2010-10-12;2010,75
14894;-0,473170515111982;2010-10-12;2010,75
14894;3,44649999418032;2010-10-12;2010,75
14894;9,02811273372881;2010-10-12;2010,75
14894;8,46008685896326;2010-10-12;2010,75
14894;13;2010-10-12;2010,75
14894;5;2010-10-12;2010,75
14894;11;2010-10-12;2010,75
14894;10;2010-10-12;2010,75
14894;5;2010-10-12;2010,75
14895;10,7286629952422;2010-10-13;2010,75
14895;5,89817053043419;2010-10-13;2010,75
14895;8,22976424417261;2010-10-13;2010,75
14895;7,46638386287318;2010-10-13;2010,75
14895;9,44069511672293;2010-10-13;2010,75
14895;5;2010-10-13;2010,75
14895;1;2010-10-13;2010,75
14895;7;2010-10-13;2010,75
14895;5;2010-10-13;2010,75
14895;6;2010-10-13;2010,75
14896;14,1654140704241;2010-10-14;2010,75
14896;13,1048162100587;2010-10-14;2010,75
14896;7,70113679596142;2010-10-14;2010,75
14896;7,12237110464667;2010-10-14;2010,75
14896;7,7561476476105;2010-10-14;2010,75
14896;10;2010-10-14;2010,75
14896;8;2010-10-14;2010,75
14896;10;2010-10-14;2010,75
14896;8;2010-10-14;2010,75
14896;8;2010-10-14;2010,75
14897;7,90917237610207;2010-10-15;2010,75
14897;11,5106941423635;2010-10-15;2010,75
14897;5,25382155301299;2010-10-15;2010,75
14897;5,55919109647911;2010-10-15;2010,75
14897;4,30472139562867;2010-10-15;2010,75
14897;13;2010-10-15;2010,75
14897;5;2010-10-15;2010,75
14897;2;2010-10-15;2010,75
14897;1;2010-10-15;2010,75
14897;4;2010-10-15;2010,75
14898;2,7547753488387;2010-10-16;2010,75
14898;5,32671552640756;2010-10-16;2010,75
14898;10,4572825587603;2010-10-16;2010,75
14898;2,4666478873286;2010-10-16;2010,75
14898;7,78457187378103;2010-10-16;2010,75
14898;6;2010-10-16;2010,75
14898;6;2010-10-16;2010,75
14898;4;2010-10-16;2010,75
14898;6;2010-10-16;2010,75
14898;8;2010-10-16;2010,75
14899;7,39144132533089;2010-10-17;2010,75
14899;8,20690352334975;2010-10-17;2010,75
14899;11,2597814614917;2010-10-17;2010,75
14899;14,1124893501644;2010-10-17;2010,75
14899;10,0308288014898;2010-10-17;2010,75
14899;7;2010-10-17;2010,75
14899;8;2010-10-17;2010,75
14899;5;2010-10-17;2010,75
14899;13;2010-10-17;2010,75
14899;6;2010-10-17;2010,75
14900;11,781376417724;2010-10-18;2010,75
14900;9,41558970673201;2010-10-18;2010,75
14900;9,38212413600792;2010-10-18;2010,75
14900;4,0875647180179;2010-10-18;2010,75
14900;5,12794194813982;2010-10-18;2010,75
14900;8;2010-10-18;2010,75
14900;5;2010-10-18;2010,75
14900;2;2010-10-18;2010,75
14900;10;2010-10-18;2010,75
14900;6;2010-10-18;2010,75
14901;5,87307768100518;2010-10-19;2010,75
14901;10,3587111325368;2010-10-19;2010,75
14901;7,26911275680958;2010-10-19;2010,75
14901;8,14679181180992;2010-10-19;2010,75
14901;3,52728130382161;2010-10-19;2010,75
14901;6;2010-10-19;2010,75
14901;2;2010-10-19;2010,75
14901;9;2010-10-19;2010,75
14901;7;2010-10-19;2010,75
14901;6;2010-10-19;2010,75
14902;13,1988537293003;2010-10-20;2010,75
14902;11,4040217054132;2010-10-20;2010,75
14902;9,56060091495052;2010-10-20;2010,75
14902;7,06992867326468;2010-10-20;2010,75
14902;7,292653854985;2010-10-20;2010,75
14902;9;2010-10-20;2010,75
14902;10;2010-10-20;2010,75
14902;8;2010-10-20;2010,75
14902;7;2010-10-20;2010,75
14902;11;2010-10-20;2010,75
14903;6,05918218694501;2010-10-21;2010,75
14903;3,39129662669703;2010-10-21;2010,75
14903;5,66751649344006;2010-10-21;2010,75
14903;5,57422038940512;2010-10-21;2010,75
14903;5,0943216429278;2010-10-21;2010,75
14903;10;2010-10-21;2010,75
14903;7;2010-10-21;2010,75
14903;6;2010-10-21;2010,75
14903;11;2010-10-21;2010,75
14903;3;2010-10-21;2010,75
14904;4,36878330246187;2010-10-22;2010,75
14904;7,70977212456209;2010-10-22;2010,75
14904;13,6269554423587;2010-10-22;2010,75
14904;8,24793355320393;2010-10-22;2010,75
14904;5,81133994187946;2010-10-22;2010,75
14904;10;2010-10-22;2010,75
14904;9;2010-10-22;2010,75
14904;2;2010-10-22;2010,75
14904;4;2010-10-22;2010,75
14904;4;2010-10-22;2010,75
14905;4,63318126419257;2010-10-23;2010,75
14905;1,31078168704327;2010-10-23;2010,75
14905;9,03560835312982;2010-10-23;2010,75
14905;6,31305872712384;2010-10-23;2010,75
14905;11,2626152803707;2010-10-23;2010,75
14905;3;2010-10-23;2010,75
14905;9;2010-10-23;2010,75
14905;12;2010-10-23;2010,75
14905;4;2010-10-23;2010,75
14905;7;2010-10-23;2010,75
14906;9,37849856643327;2010-10-24;2010,75
14906;9,65370879409862;2010-10-24;2010,75
14906;-0,265835942774152;2010-10-24;2010,75
14906;4,53937625792619;2010-10-24;2010,75
14906;6,52702787638563;2010-10-24;2010,75
14906;16;2010-10-24;2010,75
14906;8;2010-10-24;2010,75
14906;5;2010-10-24;2010,75
14906;8;2010-10-24;2010,75
14906;9;2010-10-24;2010,75
14907;8,06207701476467;2010-10-25;2010,75
14907;5,88001064586365;2010-10-25;2010,75
14907;2,34638958645187;2010-10-25;2010,75
14907;9,02673251546515;2010-10-25;2010,75
14907;8,20675368155452;2010-10-25;2010,75
14907;7;2010-10-25;2010,75
14907;10;2010-10-25;2010,75
14907;4;2010-10-25;2010,75
14907;4;2010-10-25;2010,75
14907;11;2010-10-25;2010,75
14908;3,74641504885185;2010-10-26;2010,75
14908;10,2076225568269;2010-10-26;2010,75
14908;0,91635022331791;2010-10-26;2010,75
14908;11,9533330026789;2010-10-26;2010,75
14908;7,44391084667489;2010-10-26;2010,75
14908;9;2010-10-26;2010,75
14908;8;2010-10-26;2010,75
14908;11;2010-10-26;2010,75
14908;10;2010-10-26;2010,75
14908;8;2010-10-26;2010,75
14909;6,73894792947442;2010-10-27;2010,75
14909;10,5430103834982;2010-10-27;2010,75
14909;6,90398484412323;2010-10-27;2010,75
14909;6,31146238929559;2010-10-27;2010,75
14909;13,4891489792779;2010-10-27;2010,75
14909;8;2010-10-27;2010,75
14909;3;2010-10-27;2010,75
14909;3;2010-10-27;2010,75
14909;8;2010-10-27;2010,75
14909;6;2010-10-27;2010,75
14910;10,6795810962566;2010-10-28;2010,75
14910;1,1192339078619;2010-10-28;2010,75
14910;4,91736924266882;2010-10-28;2010,75
14910;7,98678247918817;2010-10-28;2010,75
14910;4,18057619520179;2010-10-28;2010,75
14910;10;2010-10-28;2010,75
14910;6;2010-10-28;2010,75
14910;11;2010-10-28;2010,75
14910;8;2010-10-28;2010,75
14910;7;2010-10-28;2010,75
14911;4,86046160634154;2010-10-29;2010,75
14911;9,93989035674408;2010-10-29;2010,75
14911;5,860508735997;2010-10-29;2010,75
14911;7,90067564532472;2010-10-29;2010,75
14911;4,10335959861151;2010-10-29;2010,75
14911;10;2010-10-29;2010,75
14911;6;2010-10-29;2010,75
14911;4;2010-10-29;2010,75
14911;6;2010-10-29;2010,75
14911;7;2010-10-29;2010,75
14912;5,65128930893465;2010-10-30;2010,75
14912;6,1488449209097;2010-10-30;2010,75
14912;4,98556054107;2010-10-30;2010,75
14912;7,44060447953166;2010-10-30;2010,75
14912;8,92624840383339;2010-10-30;2010,75
14912;2;2010-10-30;2010,75
14912;9;2010-10-30;2010,75
14912;6;2010-10-30;2010,75
14912;3;2010-10-30;2010,75
14912;8;2010-10-30;2010,75
14913;9,19579467694583;2010-10-31;2010,75
14913;1,06234324332648;2010-10-31;2010,75
14913;4,67731041875043;2010-10-31;2010,75
14913;3,87179224556119;2010-10-31;2010,75
14913;7,96797126067433;2010-10-31;2010,75
14913;9;2010-10-31;2010,75
14913;0;2010-10-31;2010,75
14913;2;2010-10-31;2010,75
14913;7;2010-10-31;2010,75
14913;8;2010-10-31;2010,75
14914;7,4462705629636;2010-11-01;2010,83333333333
14914;11,4613039634649;2010-11-01;2010,83333333333
14914;6,04082174265236;2010-11-01;2010,83333333333
14914;5,00669297882053;2010-11-01;2010,83333333333
14914;6,93377858228339;2010-11-01;2010,83333333333
14914;12;2010-11-01;2010,83333333333
14914;9;2010-11-01;2010,83333333333
14914;12;2010-11-01;2010,83333333333
14914;8;2010-11-01;2010,83333333333
14914;6;2010-11-01;2010,83333333333
14915;4,2329206466507;2010-11-02;2010,83333333333
14915;4,32657967703093;2010-11-02;2010,83333333333
14915;9,5621573702664;2010-11-02;2010,83333333333
14915;8,40965731707538;2010-11-02;2010,83333333333
14915;8,16901902393661;2010-11-02;2010,83333333333
14915;10;2010-11-02;2010,83333333333
14915;6;2010-11-02;2010,83333333333
14915;4;2010-11-02;2010,83333333333
14915;8;2010-11-02;2010,83333333333
14915;10;2010-11-02;2010,83333333333
14916;10,7288669309688;2010-11-03;2010,83333333333
14916;10,2032202477504;2010-11-03;2010,83333333333
14916;9,85095932067233;2010-11-03;2010,83333333333
14916;14,4916406512999;2010-11-03;2010,83333333333
14916;6,53916180885788;2010-11-03;2010,83333333333
14916;6;2010-11-03;2010,83333333333
14916;7;2010-11-03;2010,83333333333
14916;5;2010-11-03;2010,83333333333
14916;13;2010-11-03;2010,83333333333
14916;8;2010-11-03;2010,83333333333
14917;3,46500214870831;2010-11-04;2010,83333333333
14917;6,6866340748789;2010-11-04;2010,83333333333
14917;8,35729068510792;2010-11-04;2010,83333333333
14917;6,53341476609065;2010-11-04;2010,83333333333
14917;10,6810716876824;2010-11-04;2010,83333333333
14917;6;2010-11-04;2010,83333333333
14917;7;2010-11-04;2010,83333333333
14917;9;2010-11-04;2010,83333333333
14917;13;2010-11-04;2010,83333333333
14917;4;2010-11-04;2010,83333333333
14918;3,94780923058225;2010-11-05;2010,83333333333
14918;6,56182853234896;2010-11-05;2010,83333333333
14918;7,67466074102145;2010-11-05;2010,83333333333
14918;9,46932172331336;2010-11-05;2010,83333333333
14918;8,64159663808454;2010-11-05;2010,83333333333
14918;6;2010-11-05;2010,83333333333
14918;5;2010-11-05;2010,83333333333
14918;8;2010-11-05;2010,83333333333
14918;4;2010-11-05;2010,83333333333
14918;2;2010-11-05;2010,83333333333
14919;4,91455380867157;2010-11-06;2010,83333333333
14919;5,43841327847177;2010-11-06;2010,83333333333
14919;9,71958048253909;2010-11-06;2010,83333333333
14919;8,71455249410106;2010-11-06;2010,83333333333
14919;7,11867229881282;2010-11-06;2010,83333333333
14919;5;2010-11-06;2010,83333333333
14919;10;2010-11-06;2010,83333333333
14919;4;2010-11-06;2010,83333333333
14919;5;2010-11-06;2010,83333333333
14919;10;2010-11-06;2010,83333333333
14920;5,6460124552214;2010-11-07;2010,83333333333
14920;8,77159934469953;2010-11-07;2010,83333333333
14920;6,85378346592937;2010-11-07;2010,83333333333
14920;5,33790219076386;2010-11-07;2010,83333333333
14920;6,94867539144648;2010-11-07;2010,83333333333
14920;10;2010-11-07;2010,83333333333
14920;8;2010-11-07;2010,83333333333
14920;6;2010-11-07;2010,83333333333
14920;3;2010-11-07;2010,83333333333
14920;7;2010-11-07;2010,83333333333
14921;4,45799641265568;2010-11-08;2010,83333333333
14921;3,51129459281693;2010-11-08;2010,83333333333
14921;7,48686062457721;2010-11-08;2010,83333333333
14921;4,97674964141283;2010-11-08;2010,83333333333
14921;4,50844464088266;2010-11-08;2010,83333333333
14921;7;2010-11-08;2010,83333333333
14921;9;2010-11-08;2010,83333333333
14921;8;2010-11-08;2010,83333333333
14921;9;2010-11-08;2010,83333333333
14921;15;2010-11-08;2010,83333333333
14922;6,640057754166;2010-11-09;2010,83333333333
14922;6,68882110201908;2010-11-09;2010,83333333333
14922;7,839665637559;2010-11-09;2010,83333333333
14922;6,55329500668625;2010-11-09;2010,83333333333
14922;5,97611588677072;2010-11-09;2010,83333333333
14922;6;2010-11-09;2010,83333333333
14922;4;2010-11-09;2010,83333333333
14922;6;2010-11-09;2010,83333333333
14922;2;2010-11-09;2010,83333333333
14922;12;2010-11-09;2010,83333333333
14923;9,36676852393349;2010-11-10;2010,83333333333
14923;6,11538258798124;2010-11-10;2010,83333333333
14923;11,4079870718246;2010-11-10;2010,83333333333
14923;11,1024861503721;2010-11-10;2010,83333333333
14923;7,91968054160506;2010-11-10;2010,83333333333
14923;9;2010-11-10;2010,83333333333
14923;6;2010-11-10;2010,83333333333
14923;10;2010-11-10;2010,83333333333
14923;4;2010-11-10;2010,83333333333
14923;7;2010-11-10;2010,83333333333
14924;1,20911398278133;2010-11-11;2010,83333333333
14924;5,73759408974255;2010-11-11;2010,83333333333
14924;11,3662133409056;2010-11-11;2010,83333333333
14924;6,23638512824823;2010-11-11;2010,83333333333
14924;7,16132197156961;2010-11-11;2010,83333333333
14924;11;2010-11-11;2010,83333333333
14924;4;2010-11-11;2010,83333333333
14924;8;2010-11-11;2010,83333333333
14924;4;2010-11-11;2010,83333333333
14924;6;2010-11-11;2010,83333333333
14925;7,17819335780125;2010-11-12;2010,83333333333
14925;10,3418283343956;2010-11-12;2010,83333333333
14925;15,8192386578789;2010-11-12;2010,83333333333
14925;10,0329030230644;2010-11-12;2010,83333333333
14925;11,9602374713619;2010-11-12;2010,83333333333
14925;8;2010-11-12;2010,83333333333
14925;11;2010-11-12;2010,83333333333
14925;6;2010-11-12;2010,83333333333
14925;4;2010-11-12;2010,83333333333
14925;11;2010-11-12;2010,83333333333
14926;11,2180656010579;2010-11-13;2010,83333333333
14926;3,07359680568947;2010-11-13;2010,83333333333
14926;4,34351949985994;2010-11-13;2010,83333333333
14926;8,83264462518255;2010-11-13;2010,83333333333
14926;8,05246063364909;2010-11-13;2010,83333333333
14926;9;2010-11-13;2010,83333333333
14926;7;2010-11-13;2010,83333333333
14926;5;2010-11-13;2010,83333333333
14926;2;2010-11-13;2010,83333333333
14926;2;2010-11-13;2010,83333333333
14927;4,219780326787;2010-11-14;2010,83333333333
14927;4,06968801957856;2010-11-14;2010,83333333333
14927;4,64893783966748;2010-11-14;2010,83333333333
14927;6,58473660217708;2010-11-14;2010,83333333333
14927;7,22977617593608;2010-11-14;2010,83333333333
14927;12;2010-11-14;2010,83333333333
14927;8;2010-11-14;2010,83333333333
14927;5;2010-11-14;2010,83333333333
14927;6;2010-11-14;2010,83333333333
14927;5;2010-11-14;2010,83333333333
14928;5,92021020209577;2010-11-15;2010,83333333333
14928;5,82895544958673;2010-11-15;2010,83333333333
14928;10,3220581316384;2010-11-15;2010,83333333333
14928;2,76737521840191;2010-11-15;2010,83333333333
14928;-1,58548196111034;2010-11-15;2010,83333333333
14928;11;2010-11-15;2010,83333333333
14928;7;2010-11-15;2010,83333333333
14928;7;2010-11-15;2010,83333333333
14928;4;2010-11-15;2010,83333333333
14928;7;2010-11-15;2010,83333333333
14929;9,01497330490587;2010-11-16;2010,83333333333
14929;1,43473972774768;2010-11-16;2010,83333333333
14929;3,05855969438962;2010-11-16;2010,83333333333
14929;4,18643794639094;2010-11-16;2010,83333333333
14929;2,94636535234125;2010-11-16;2010,83333333333
14929;3;2010-11-16;2010,83333333333
14929;5;2010-11-16;2010,83333333333
14929;7;2010-11-16;2010,83333333333
14929;8;2010-11-16;2010,83333333333
14929;7;2010-11-16;2010,83333333333
14930;11,1020348304065;2010-11-17;2010,83333333333
14930;12,765668815698;2010-11-17;2010,83333333333
14930;1,87811201908893;2010-11-17;2010,83333333333
14930;5,23463597259502;2010-11-17;2010,83333333333
14930;4,40437112606376;2010-11-17;2010,83333333333
14930;5;2010-11-17;2010,83333333333
14930;8;2010-11-17;2010,83333333333
14930;5;2010-11-17;2010,83333333333
14930;6;2010-11-17;2010,83333333333
14930;6;2010-11-17;2010,83333333333
14931;7,85742115801378;2010-11-18;2010,83333333333
14931;6,88569588198168;2010-11-18;2010,83333333333
14931;4,15436242695598;2010-11-18;2010,83333333333
14931;4,68040841135369;2010-11-18;2010,83333333333
14931;8,52554224881512;2010-11-18;2010,83333333333
14931;7;2010-11-18;2010,83333333333
14931;10;2010-11-18;2010,83333333333
14931;7;2010-11-18;2010,83333333333
14931;-2;2010-11-18;2010,83333333333
14931;8;2010-11-18;2010,83333333333
14932;9,18041538660461;2010-11-19;2010,83333333333
14932;4,26463217690607;2010-11-19;2010,83333333333
14932;5,45539254711298;2010-11-19;2010,83333333333
14932;8,00133237423325;2010-11-19;2010,83333333333
14932;10,6186973615246;2010-11-19;2010,83333333333
14932;4;2010-11-19;2010,83333333333
14932;6;2010-11-19;2010,83333333333
14932;4;2010-11-19;2010,83333333333
14932;7;2010-11-19;2010,83333333333
14932;9;2010-11-19;2010,83333333333
14933;8,18342165886302;2010-11-20;2010,83333333333
14933;8,95534352720805;2010-11-20;2010,83333333333
14933;9,36373260791611;2010-11-20;2010,83333333333
14933;2,82532104815093;2010-11-20;2010,83333333333
14933;6,86394537447332;2010-11-20;2010,83333333333
14933;8;2010-11-20;2010,83333333333
14933;11;2010-11-20;2010,83333333333
14933;11;2010-11-20;2010,83333333333
14933;6;2010-11-20;2010,83333333333
14933;9;2010-11-20;2010,83333333333
14934;8,51711729869815;2010-11-21;2010,83333333333
14934;8,19137647985803;2010-11-21;2010,83333333333
14934;6,31513433929707;2010-11-21;2010,83333333333
14934;4,94933099455201;2010-11-21;2010,83333333333
14934;7,59356730377959;2010-11-21;2010,83333333333
14934;7;2010-11-21;2010,83333333333
14934;4;2010-11-21;2010,83333333333
14934;7;2010-11-21;2010,83333333333
14934;6;2010-11-21;2010,83333333333
14934;5;2010-11-21;2010,83333333333
14935;8,19232512302147;2010-11-22;2010,83333333333
14935;7,29925671523373;2010-11-22;2010,83333333333
14935;8,61554538650311;2010-11-22;2010,83333333333
14935;8,1021531639756;2010-11-22;2010,83333333333
14935;9,90424691295674;2010-11-22;2010,83333333333
14935;10;2010-11-22;2010,83333333333
14935;4;2010-11-22;2010,83333333333
14935;0;2010-11-22;2010,83333333333
14935;14;2010-11-22;2010,83333333333
14935;5;2010-11-22;2010,83333333333
14936;7,15229475484091;2010-11-23;2010,83333333333
14936;8,38831084306907;2010-11-23;2010,83333333333
14936;3,62480488509259;2010-11-23;2010,83333333333
14936;4,88673688376145;2010-11-23;2010,83333333333
14936;5,01273700320143;2010-11-23;2010,83333333333
14936;10;2010-11-23;2010,83333333333
14936;9;2010-11-23;2010,83333333333
14936;9;2010-11-23;2010,83333333333
14936;8;2010-11-23;2010,83333333333
14936;6;2010-11-23;2010,83333333333
14937;4,83879604070356;2010-11-24;2010,83333333333
14937;9,38465914834955;2010-11-24;2010,83333333333
14937;14,6145876309451;2010-11-24;2010,83333333333
14937;4,71945136847548;2010-11-24;2010,83333333333
14937;9,71973060605768;2010-11-24;2010,83333333333
14937;8;2010-11-24;2010,83333333333
14937;6;2010-11-24;2010,83333333333
14937;0;2010-11-24;2010,83333333333
14937;6;2010-11-24;2010,83333333333
14937;10;2010-11-24;2010,83333333333
14938;5,848894829004;2010-11-25;2010,83333333333
14938;12,4886673307808;2010-11-25;2010,83333333333
14938;9,44081300206606;2010-11-25;2010,83333333333
14938;9,87507584451079;2010-11-25;2010,83333333333
14938;5,36085804128175;2010-11-25;2010,83333333333
14938;4;2010-11-25;2010,83333333333
14938;4;2010-11-25;2010,83333333333
14938;10;2010-11-25;2010,83333333333
14938;2;2010-11-25;2010,83333333333
14938;9;2010-11-25;2010,83333333333
14939;6,66450027336273;2010-11-26;2010,83333333333
14939;10,8705757620301;2010-11-26;2010,83333333333
14939;8,80767202700974;2010-11-26;2010,83333333333
14939;7,04424114794149;2010-11-26;2010,83333333333
14939;-2,19943356884004;2010-11-26;2010,83333333333
14939;13;2010-11-26;2010,83333333333
14939;7;2010-11-26;2010,83333333333
14939;7;2010-11-26;2010,83333333333
14939;9;2010-11-26;2010,83333333333
14939;5;2010-11-26;2010,83333333333
14940;12,7259060704177;2010-11-27;2010,83333333333
14940;4,56310748254004;2010-11-27;2010,83333333333
14940;7,5736330010393;2010-11-27;2010,83333333333
14940;11,1091881107934;2010-11-27;2010,83333333333
14940;2,75573074991266;2010-11-27;2010,83333333333
14940;9;2010-11-27;2010,83333333333
14940;7;2010-11-27;2010,83333333333
14940;9;2010-11-27;2010,83333333333
14940;6;2010-11-27;2010,83333333333
14940;7;2010-11-27;2010,83333333333
14941;6,00773742528114;2010-11-28;2010,83333333333
14941;13,4546569304803;2010-11-28;2010,83333333333
14941;5,55698033700012;2010-11-28;2010,83333333333
14941;6,04651009700081;2010-11-28;2010,83333333333
14941;3,45412223485788;2010-11-28;2010,83333333333
14941;6;2010-11-28;2010,83333333333
14941;8;2010-11-28;2010,83333333333
14941;11;2010-11-28;2010,83333333333
14941;8;2010-11-28;2010,83333333333
14941;15;2010-11-28;2010,83333333333
14942;10,3285822898699;2010-11-29;2010,83333333333
14942;4,41334071617999;2010-11-29;2010,83333333333
14942;6,38934925200713;2010-11-29;2010,83333333333
14942;6,90341817916297;2010-11-29;2010,83333333333
14942;12,051122514921;2010-11-29;2010,83333333333
14942;4;2010-11-29;2010,83333333333
14942;8;2010-11-29;2010,83333333333
14942;3;2010-11-29;2010,83333333333
14942;12;2010-11-29;2010,83333333333
14942;3;2010-11-29;2010,83333333333
14943;13,5629002113126;2010-11-30;2010,83333333333
14943;5,57264662433828;2010-11-30;2010,83333333333
14943;9,9153036874572;2010-11-30;2010,83333333333
14943;9,20332000284669;2010-11-30;2010,83333333333
14943;2,29841509945496;2010-11-30;2010,83333333333
14943;4;2010-11-30;2010,83333333333
14943;10;2010-11-30;2010,83333333333
14943;11;2010-11-30;2010,83333333333
14943;6;2010-11-30;2010,83333333333
14943;7;2010-11-30;2010,83333333333
14944;7,37599073975435;2010-12-01;2010,91666666667
14944;8,7400053181246;2010-12-01;2010,91666666667
14944;5,19869496530921;2010-12-01;2010,91666666667
14944;4,11952541053704;2010-12-01;2010,91666666667
14944;11,0638244884587;2010-12-01;2010,91666666667
14944;10;2010-12-01;2010,91666666667
14944;4;2010-12-01;2010,91666666667
14944;6;2010-12-01;2010,91666666667
14944;6;2010-12-01;2010,91666666667
14944;7;2010-12-01;2010,91666666667
14945;0,0096545962664509;2010-12-02;2010,91666666667
14945;9,35250521996337;2010-12-02;2010,91666666667
14945;7,46623231990647;2010-12-02;2010,91666666667
14945;6,28021715816772;2010-12-02;2010,91666666667
14945;0,235758686075512;2010-12-02;2010,91666666667
14945;10;2010-12-02;2010,91666666667
14945;8;2010-12-02;2010,91666666667
14945;8;2010-12-02;2010,91666666667
14945;7;2010-12-02;2010,91666666667
14945;7;2010-12-02;2010,91666666667
14946;9,60078099101656;2010-12-03;2010,91666666667
14946;12,016090289615;2010-12-03;2010,91666666667
14946;4,98622539047445;2010-12-03;2010,91666666667
14946;8,69995975382684;2010-12-03;2010,91666666667
14946;5,43755288359777;2010-12-03;2010,91666666667
14946;1;2010-12-03;2010,91666666667
14946;8;2010-12-03;2010,91666666667
14946;12;2010-12-03;2010,91666666667
14946;6;2010-12-03;2010,91666666667
14946;10;2010-12-03;2010,91666666667
14947;6,95486045488783;2010-12-04;2010,91666666667
14947;6,20270647884935;2010-12-04;2010,91666666667
14947;-0,238562768300704;2010-12-04;2010,91666666667
14947;9,12345769902385;2010-12-04;2010,91666666667
14947;6,03273136300139;2010-12-04;2010,91666666667
14947;6;2010-12-04;2010,91666666667
14947;14;2010-12-04;2010,91666666667
14947;7;2010-12-04;2010,91666666667
14947;7;2010-12-04;2010,91666666667
14947;8;2010-12-04;2010,91666666667
14948;12,9854474354486;2010-12-05;2010,91666666667
14948;8,5449632874836;2010-12-05;2010,91666666667
14948;5,11108572576566;2010-12-05;2010,91666666667
14948;7,06037790981794;2010-12-05;2010,91666666667
14948;1,85038870786823;2010-12-05;2010,91666666667
14948;12;2010-12-05;2010,91666666667
14948;12;2010-12-05;2010,91666666667
14948;4;2010-12-05;2010,91666666667
14948;13;2010-12-05;2010,91666666667
14948;4;2010-12-05;2010,91666666667
14949;9,66355070229413;2010-12-06;2010,91666666667
